Users,data,tweet
@Breakingviews,2020-03-11 02:17:32+00:00,"RT @ReutersBiz: From @Breakingviews: Monday's oil-price crash and the #coronavirus outbreak have spooked markets. It's too early to panic,…"
@Breakingviews,2020-03-11 01:48:44+00:00,"Market turmoil has sparked a stampede into the yen, fuelling a rally that could hammer exporters. There may be little that policymakers in Tokyo can do about it, says @petesweeneypro:  "
@Breakingviews,2020-03-11 01:48:26+00:00,"U.S. President Donald Trump wants to reduce payroll levies to ease virus-related economic pain. But if his goal is to shore up consumer spending, direct payments would be better, writes @GinaChon:  "
@Breakingviews,2020-03-11 01:25:18+00:00,"Japan is stuck with curse of safe-haven yen, says @petesweeneypro:  "
@Breakingviews,2020-03-11 00:45:40+00:00,"Ailing U.S. consumers need cash, not tax cuts, writes @GinaChon:  "
@Breakingviews,2020-03-10 21:35:19+00:00,"Watch: President Trump may have a chance to flex his dealmaking skills in the U.S. oil market, says @TheRealLSL. "
@Breakingviews,2020-03-10 21:28:08+00:00,"Wells Fargo CEO Charlie Scharf wants the bank to clean up its act, but he won’t give specifics on when that will happen. His reticence is wise, but it leaves his investors in valuation limbo, writes @johnsfoley.  "
@Breakingviews,2020-03-10 21:18:28+00:00,"Occidental has slashed its dividend in response to crude prices plummeting. It’s the last straw for CEO Vicki Hollub, writes @TheRealLSL.  "
@Breakingviews,2020-03-10 17:38:08+00:00,"A rematch between two governance heavyweights could benefit all corporate constituents, writes @holdingren.  "
@Breakingviews,2020-03-10 15:16:37+00:00,Virus pain may leave CoCos with lasting infection  @aimeedonnellan
@Breakingviews,2020-03-10 13:42:35+00:00,"Financial markets are facing a test of how well they can handle panic selling, says @LiamWardProud "
@Breakingviews,2020-03-10 11:08:43+00:00,"Shares in Carnival have halved since Covid-19 broke out on two of its ships. Demand has recovered quickly after past cruise liner disasters, but persuading clients to reboard may be tougher this time, says @CGAThompson  "
@Breakingviews,2020-03-10 11:06:36+00:00,"Hydrocarbons account for 90% of exports in Nigeria and Angola, despite years of talk about diversification. The oil slump puts them on the devaluation hook, says @edwardcropley  "
@Breakingviews,2020-03-10 11:03:29+00:00,Virus storm will challenge cruise liners’ buoyancy  @CGAThompson
@Breakingviews,2020-03-10 10:26:44+00:00,Oil slump puts African states on devaluation hook  @edwardcropley
@Breakingviews,2020-03-10 09:57:06+00:00,"Blackstone unearths rough Chinese property gem, says @mak_robyn:   "
@Breakingviews,2020-03-10 08:58:56+00:00,"RT @ReutersBiz: From @Breakingviews - Xerox drawn into duplicative Japanese fight, writes @jgfarb:  "
@Breakingviews,2020-03-10 03:50:15+00:00,"Wanda Sports had lost 70% of its value since going public last July, and may now offload the division that houses the crown-jewel triathlon. Parting with such a big part of the IPO pitch hardly inspires confidence about the rest, says @AlecMac11:  "
@Breakingviews,2020-03-10 03:49:35+00:00,"After rancorously blowing up a deal and ending a 57-year joint venture with Japan’s Fujifilm, Xerox’s hostile $35 billion bid for HP has now riled Canon, a 35-year HP partner. Aggressive tactics invite copycat responses, writes @jgfarb:  "
@Breakingviews,2020-03-10 03:22:45+00:00,"Ironman sale threatens Chinese owner’s endurance, writes @AlecMac11:  "
@Breakingviews,2020-03-10 02:47:16+00:00,RT @ReutersBiz: From @Breakingviews: Crude prices have crashed over 30% to $35 a barrel after Saudi Arabia launched a no-holds-barred price…
@Breakingviews,2020-03-10 02:47:10+00:00,"RT @ReutersBiz: From @Breakingviews: Lebanon, one of the world’s most indebted countries, is set up for its first default "
@Breakingviews,2020-03-10 02:30:06+00:00,RT @Reuters: .@Breakingviews podcast: How the U.S. government could better mitigate the spread and economic impacts of #coronavirus. Listen…
@Breakingviews,2020-03-10 02:28:28+00:00,"Xerox drawn into duplicative Japanese fight, writes @jgfarb:  "
@Breakingviews,2020-03-09 21:32:08+00:00,"Credit markets are in turmoil amid the coronavirus and an oil-price rout. That adds weight to fears that bank trading limits can exacerbate a crisis, writes @LiamWardProud.  "
@Breakingviews,2020-03-09 21:21:17+00:00,"President Trump could be getting ready to play M&amp;A adviser in the oil patch. Encouraging mergers may be the best way to give the U.S. industry a helping hand, writes @TheRealLSL.  "
@Breakingviews,2020-03-09 18:57:15+00:00,"Watch: Lebanon is set to default on its debt for the first time, and it faces a very complex restructuring. The country has a long and bumpy road ahead, says @Three_Guineas. "
@Breakingviews,2020-03-09 18:30:27+00:00,"Aon has agreed to buy rival Willis Towers Watson for $30 bln. But the deal looks lackluster, and the current market panic adds insult to injury, writes @rob_cyran.  "
@Breakingviews,2020-03-09 18:20:10+00:00,"Twitter has struck a deal with Elliott and Silver Lake. But CEO Jack Dorsey faces an unspoken ultimatum, writes @jennifersaba.  "
@Breakingviews,2020-03-09 18:12:19+00:00,"Boeing’s shares have plunged amid coronavirus fallout and the ongoing 737 MAX grounding. New CEO David Calhoun needs more than an apology tour, writes @rob_cyran.  "
@Breakingviews,2020-03-09 17:52:55+00:00,"The sovereign debt-dodging club is about to get a new member. But Lebanon could dust off an old tool in its defense, writes @Three_Guineas.  "
@Breakingviews,2020-03-09 15:33:03+00:00,Big Oil’s wipeout invites a new sort of activist  @gfhay
@Breakingviews,2020-03-09 14:37:22+00:00,"At current crude prices, oil majors, shale players and Gulf states will all get squeezed, says @gfhay "
@Breakingviews,2020-03-09 13:06:13+00:00,Tesco’s Asia retreat seals humdrum UK future  @aimeedonnellan @AlecMac11
@Breakingviews,2020-03-09 12:01:33+00:00,"Inflation expectations have been crushed in a market gripped by virus fears. That gives rate-setters another reason to be decisive, writes @swahapattanaik  @ReutersFlasseur "
@Breakingviews,2020-03-09 11:39:59+00:00,"An all-out price war launched by Saudi Arabia has crashed the crude price over 20%. For global oil, it’s a stress test few will pass, writes @gfhay  "
@Breakingviews,2020-03-09 11:03:31+00:00,"Days before the European Central Bank is due to meet, the oil shock has given central banks an excuse to be bold, writes @swahapattanaik  "
@Breakingviews,2020-03-09 10:46:17+00:00,Oil shock gives central banks excuse to be bold  @swahapattanaik
@Breakingviews,2020-03-09 10:11:54+00:00,Saudi sets global oil a stress test few will pass  @gfhay
@Breakingviews,2020-03-09 09:57:08+00:00,"The average value of seed round funding for female-founded ventures has tripled to $1.2 million in the past decade, almost on par with those funds raised by male-founded peers. It offers some hope of narrowing a daunting gap, writes @KatrinaHamlin  "
@Breakingviews,2020-03-09 09:56:02+00:00,"Big shots will help women bridge startup gap, says @KatrinaHamlin:  "
@Breakingviews,2020-03-09 09:28:52+00:00,"RT @Reuters: On @Breakingviews - Coronavirus infects air over global markets, says @petesweeneypro:  "
@Breakingviews,2020-03-09 09:28:27+00:00,"Rome has quarantined 16 million people to beat Covid-19. The risk is that the economy suffers lasting damage before the epidemic is bested, says @LJucca  "
@Breakingviews,2020-03-09 09:24:36+00:00,Italy’s virus mitigation comes at a hefty price  @LJucca
@Breakingviews,2020-03-09 05:40:36+00:00,"State Bank of India could inject up to $1.4 billion and own 49% of Yes Bank in a two-step process. It’s a creative effort to provide support while keeping Yes Bank out of government control, but may not shore up confidence, writes @ugalani:  "
@Breakingviews,2020-03-09 05:39:44+00:00,"Monday’s plunge in oil prices and signs that Western nations may act drastically to slow the virus reversed a Chinese stock rally, and set off destabilising yen appreciation. The flight to safety is starting to look ominous, writes @petesweeneypro:  "
@Breakingviews,2020-03-09 04:32:38+00:00,"Coronavirus infects air over global markets, says @petesweeneypro:  "
@Breakingviews,2020-03-09 03:45:27+00:00,"India’s Yes Bank rescue plan is a messy experiment, writes @ugalani:  "
@Breakingviews,2020-03-09 01:21:10+00:00,RT @ReutersBiz: From @Breakingviews: #Coronavirus has landed in London’s financial heartland and HSBC and other lenders may split staff int…
@Breakingviews,2020-03-09 01:21:05+00:00,"RT @Reuters: From @Breakingviews: Banks need smaller teams, spread out of the city so if one of them goes down another team can keep tradin…"
@Breakingviews,2020-03-06 20:09:16+00:00,"Watch: JPMorgan is getting a foretaste of big changes at the top, says @AntonyMCurrie. "
@Breakingviews,2020-03-06 20:03:20+00:00,"Moscow has rejected OPEC’s pleas for a supply cut to ease a virus-linked demand slump. The fallout could be long-lasting, writes @gfhay.  "
@Breakingviews,2020-03-06 19:50:04+00:00,"Review: “Golden Gates,” by New York Times writer Conor Dougherty, dispenses with ideology to offer some economic sense on the U.S. housing crisis, writes @Three_Guineas.  "
@Breakingviews,2020-03-06 19:22:17+00:00,"Merger watchdogs in Washington risk punishing the people they’re trying to protect, writes @TheRealLSL.  "
@Breakingviews,2020-03-06 15:21:43+00:00,"Making banks’ virus backup plans permanent could turn out to be a healthy choice in the long run, says @LiamWardProud "
@Breakingviews,2020-03-06 15:13:02+00:00,"RT @AntonyMCurrie: How to ensure #water #Sustainability in an ever-drier world: join @UBS wealth mgmt's head of sustainability Andrew Lee,…"
@Breakingviews,2020-03-06 11:50:51+00:00,"HSBC and others could split staff into separate camps so that jobs like trading continue if an office closes. It may sound inefficient and costly, but switching over to Plan B will get banks thinking about costs, says @LiamWardProud  "
@Breakingviews,2020-03-06 10:50:55+00:00,Virus Plan Bs will get banks thinking about costs  @LiamWardProud
@Breakingviews,2020-03-06 09:53:58+00:00,"JPMorgan CEO Jamie Dimon is recuperating after heart surgery. How well his deputies manage the virus crisis will provide investors with a glimpse into the bank’s future, says @jgfarb  "
@Breakingviews,2020-03-06 09:50:13+00:00,Jamie Dimon gives succession plan a scary test run  @jgfarb
@Breakingviews,2020-03-06 09:17:52+00:00,"RT @Reuters: New from @Breakingviews: If the past is any guide, the stock market’s mauling of airlines due to the #coronavirus outbreak is…"
@Breakingviews,2020-03-06 09:17:45+00:00,RT @ReutersBiz: From @Breakingviews: Exxon Mobil has positioned itself as the ultimate investment for climate-change deniers 
@Breakingviews,2020-03-06 09:17:40+00:00,RT @Reuters: New from @Breakingviews: Pestilence scares come along every so often. Perhaps the best outcome from Covid-19 is that it become…
@Breakingviews,2020-03-06 09:15:14+00:00,"Russia’s National Wealth Fund may buy the central bank’s 50% stake in Sberbank for $36 billion. But dipping into the rainy day fund could become an unhealthy habit, writes @dasha_reuters  "
@Breakingviews,2020-03-06 09:08:25+00:00,Russia rainy day fund raid sets bad precedent  @dasha_reuters
@Breakingviews,2020-03-06 04:21:09+00:00,"Alibaba is injecting assets into Ali Health, now worth $25 billion. It’s a timely bet that the coronavirus will accelerate reforms, like opening China’s $370 billion drug industry to web retailers. @mak_robyn:  "
@Breakingviews,2020-03-06 04:19:57+00:00,"Developing countries are often worst hit and they undercut the containment efforts of wealthier ones. The spreading coronavirus promotes the need for cooperation on health, says @ugalani:  "
@Breakingviews,2020-03-06 03:13:44+00:00,"RT @ReutersBiz: From @Breakingviews: If #coronavirus remains a 2020 problem, @edwardcropley says it could be a good buying opportunity for…"
@Breakingviews,2020-03-06 03:13:35+00:00,RT @Reuters: From @Breakingviews: Exxon's CEO told investors why he thinks fossil fuels will keep growing for the next couple of decades —…
@Breakingviews,2020-03-06 03:13:27+00:00,RT @GinaChon: U.S. financial health was already deteriorating. @Breakingviews on how that affects the fiscal runway for a #coronavirus-rela…
@Breakingviews,2020-03-06 02:44:08+00:00,"Alibaba’s health shift prescribes market medicine, writes @mak_robyn:  "
@Breakingviews,2020-03-06 02:20:32+00:00,"Pandemics give rich selfish reason to aid the poor, writes @ugalani:  "
@Breakingviews,2020-03-05 22:52:30+00:00,"Podcast: Columnists discuss the Fed rate cut, coronavirus and the results of Super Tuesday on the latest episode of Viewsroom. "
@Breakingviews,2020-03-05 22:46:23+00:00,"Watch: Exxon Mobil has set out its stall as the ultimate investment for climate-change doubters, says @AntonyMCurrie. "
@Breakingviews,2020-03-05 22:36:45+00:00,"Congress approved an $8.3 billion plan to mitigate a potential coronavirus outbreak, but hundreds of billions more may be needed to stem economic damage, writes @GinaChon.  "
@Breakingviews,2020-03-05 22:31:57+00:00,"Senator Elizabeth Warren ended her bid to become the U.S.’s first woman president, illustrating that politics and the corporate world have a similar problem, writes @jennifersaba.  "
@Breakingviews,2020-03-05 22:16:33+00:00,"As it invests further in oil and gas projects, Exxon Mobil appears to be positioning itself as the go-to stock for the climate-change doubter, writes @AntonyMCurrie.  "
@Breakingviews,2020-03-05 20:44:23+00:00,"Fed chair Jay Powell is likely to follow up this week’s emergency rate cut with more. It’s a case of when, not if, the U.S. central bank will revisit 0%, writes @swahapattanaik.  "
@Breakingviews,2020-03-05 16:30:23+00:00,Continental recovery will remain stuck in low gear  @CGAThompson 
@Breakingviews,2020-03-05 16:28:53+00:00,Yes Bank bailout to leave Indian lenders stranded  @ugalani 
@Breakingviews,2020-03-05 16:05:22+00:00,"RT @ReutersBiz: From @Breakingviews: The coronavirus has hammered demand for air travel, knocking shares and pushing UK budget carrier Flyb…"
@Breakingviews,2020-03-05 16:02:49+00:00,Sysco may risk indigestion with stodgy German meal  @aimeedonnellan
@Breakingviews,2020-03-05 15:27:06+00:00,Cox: Plague would be one way to meet ESG targets  @rob1cox
@Breakingviews,2020-03-05 14:37:54+00:00,"The stock market’s mauling of airlines due to the coronavirus may be excessive, says @edwardcropley "
@Breakingviews,2020-03-05 12:46:31+00:00,"ArcelorMittal has emerged on top in its dispute with the Italian state, writes @LJucca:  "
@Breakingviews,2020-03-05 12:44:30+00:00,ArcelorMittal gets better bargain in Italian row  @LJucca
@Breakingviews,2020-03-05 10:52:06+00:00,"Japanese retailer Seven &amp; i has abandoned its acquisition of Marathon’s Speedway gas stations, @Reuters reports. As @AlecMac11 wrote in February, Seven &amp; i’s bid always risked overfilling the tank "
@Breakingviews,2020-03-05 10:32:40+00:00,"If the past is any guide, the stock market’s mauling of airlines due to the coronavirus outbreak is excessive, writes @edwardcropley:  "
@Breakingviews,2020-03-05 10:30:11+00:00,Airlines are pure punt on V-shaped virus recovery  @edwardcropley
@Breakingviews,2020-03-05 10:24:32+00:00,"Indian hotel room provider Oyo is not wasting the WeWork crisis, says @ugalani:  "
@Breakingviews,2020-03-05 09:40:54+00:00,"RT @Reuters: On @Breakingviews - To set Macau’s virus odds, consider 2015 over 2003. The anti-graft crackdown might prove a better comparis…"
@Breakingviews,2020-03-05 09:03:00+00:00,RT @ReutersBiz: From @Breakingviews: @gfhay says Europe's green deal is a 1 trillion euro diversion 
@Breakingviews,2020-03-05 08:42:32+00:00,"Hong Kong tax concessions to the carried interest of private equity firms risk a backlash, says @AlecMac11  (CORRECTION - Corrects to remove incorrect statement that Hong Kong's carry is below global norms: original tweet to be deleted) "
@Breakingviews,2020-03-05 08:33:09+00:00,"To set Macau’s virus odds, consider 2015 over 2003. The anti-graft crackdown might prove a better comparison than SARS, writes @KatrinaHamlin:  "
@Breakingviews,2020-03-05 06:28:23+00:00,RT @Reuters: Italy closed all schools and universities and prepared other emergency measures to try to slow the spread of #coronavirus as t…
@Breakingviews,2020-03-05 05:44:40+00:00,"RT @Reuters: From @Breakingviews: As the EU unveils its 'climate law,' @gfhay argues that Brussels’ 1 trillion euro investment plan to help…"
@Breakingviews,2020-03-05 05:41:53+00:00,"Covid-19 closed Macau casinos for two weeks, while limited visas brought visitors down almost 98% fewer than a year earlier. Melco says recovery could take four to six months, with the anticipated bounce back sounding too optimistic, says @KatrinaHamlin:  "
@Breakingviews,2020-03-05 02:57:40+00:00,RT @ReutersBiz: From @Breakingviews: Biden is the political equivalent of a 10-year Treasury  
@Breakingviews,2020-03-05 02:57:17+00:00,RT @Reuters: From @Breakingviews: @gfhay argues that the EU's green new deal to help its 2050 target of net-zero carbon emissions is less t…
@Breakingviews,2020-03-05 02:55:34+00:00,RT @ReutersBiz: From @Breakingviews: @gfhay argues that the EU's green new deal to help its 2050 target of net-zero carbon emissions is les…
@Breakingviews,2020-03-05 02:52:13+00:00,"Hong Kong buyout-firm tax cut sends wrong message, following protests rooted in growing inequality, writes @AlecMac11.  "
@Breakingviews,2020-03-04 21:52:27+00:00,RT @ReutersBiz: From @Breakingviews: Joe Biden is to many voters what the 10-year Treasury note is to investors - a seemingly safe option h…
@Breakingviews,2020-03-04 21:50:58+00:00,"GM’s electric-vehicle plans should have Tesla boss Elon Musk sitting up, writes @AntonyMCurrie.  "
@Breakingviews,2020-03-04 21:26:55+00:00,Watch: Joe Biden got a boost with big wins in the Super Tuesday Democratic primary contests. @Three_Guineas explains why risk-off sentiment may be shifting from markets to politics. 
@Breakingviews,2020-03-04 20:36:16+00:00,"Food-delivery service DoorDash has filed for an IPO. Owners will have to come to a reckoning on its lofty valuation, write @jennifersaba and @GinaChon.  "
@Breakingviews,2020-03-04 20:22:38+00:00,"The Tulane Corporate Law Institute will go ahead this week despite the spread of the coronavirus. That may be because M&amp;A bankers and lawyers have more to worry about than ever, writes @TheRealLSL.  "
@Breakingviews,2020-03-04 16:46:37+00:00,Run the numbers on this interactive calculator to find out how profitable the U.S. robo-taxi market could be: 
@Breakingviews,2020-03-04 16:46:37+00:00,"Robo-taxis could be big money-spinners, but their payday is a long way off, writes @AntonyMCurrie.  "
@Breakingviews,2020-03-04 16:26:40+00:00,"Joe Biden’s dramatic turnaround shows that, like investors, voters are seeking a safe haven in uncertain times, writes @Three_Guineas.  "
@Breakingviews,2020-03-04 16:10:41+00:00,"RT @Reuters: From @Breakingviews: The EU’s green deal should be taken seriously but not literally, says @gfhay "
@Breakingviews,2020-03-04 14:47:59+00:00,Hadas: Good bureaucracy is ultimate virus slayer  @edwardhadas
@Breakingviews,2020-03-04 14:47:00+00:00,"The EU’s green new deal should be taken seriously but not literally, says @gfhay "
@Breakingviews,2020-03-04 14:36:32+00:00,Banks could use some wiggle room in virus battle  @LJucca
@Breakingviews,2020-03-04 11:19:14+00:00,"The Agnellis have bested the French in their sale of PartnerRe, write @CGAThompson and @aimeedonnellan:  "
@Breakingviews,2020-03-04 11:14:32+00:00,"The European Union’s big investment plan to cut emissions has been getting a kicking. Fair enough: it’s a typical Brussels fudge, writes @gfhay:  "
@Breakingviews,2020-03-04 11:08:25+00:00,Agnellis best the French in $9 bln reinsurer sale  @CGAThompson @aimeedonnellan
@Breakingviews,2020-03-04 10:49:12+00:00,EU green deal is a 1 trln euro diversion  @gfhay
@Breakingviews,2020-03-04 09:03:07+00:00,"Elliott's war with Bank of East Asia may be short on spoils: Paul Singer could regret his tenacity, says @AlecMac11  "
@Breakingviews,2020-03-04 06:58:39+00:00,"Cosmetics makers such as L’Oréal and Estée Lauder owe much of their recent growth to duty-free shops and the like: the virus will change beauty in eyes of beholders, says @KarenKKwok  "
@Breakingviews,2020-03-04 06:57:36+00:00,"China’s benchmark stock index improved 11% over the last month as local stimulus eclipses weak business activity. That fondness for looser money creates a counterintuitive hedge, says @petesweeneypro  "
@Breakingviews,2020-03-04 06:30:32+00:00,RT @Reuters: From @Breakingviews: Why French talent travels well #BVPredicts 
@Breakingviews,2020-03-04 06:29:47+00:00,RT @ugalani: BIG. Activist investor Elliott takes on Masayoshi Son’s $90bln @SoftBank. This will cause waves from @AlibabaGroup to @oyoroom…
@Breakingviews,2020-03-04 06:29:25+00:00,"RT @richardbeales1: And the expanded reasons why monetary policy has limited effects in this situation, from @swahapattanaik @Breakingviews…"
@Breakingviews,2020-03-04 06:29:14+00:00,RT @GinaChon: The U.S. medical supply chain was already sick. @Breakingviews on how tariffs and the #coronavirus made it worse 
@Breakingviews,2020-03-04 06:28:58+00:00,"RT @ugalani: Bad news for those trying to go-green: ""As oil prices fall, big energy companies face more pressure to focus on short-term fin…"
@Breakingviews,2020-03-04 05:13:49+00:00,"Chinese shares offer perverse safe haven: a fondness for loose money creates a counterintuitive hedge, says @petesweeneypro  "
@Breakingviews,2020-03-04 04:19:26+00:00,"Virus will change beauty in eyes of beholders: A sharp drop in Chinese tourists caused by Covid-19 exposes companies' dependence on so-called travel retail, says @KarenKKwok  "
@Breakingviews,2020-03-03 22:45:18+00:00,"Watch: Coronavirus has pushed the U.S. Federal Reserve into action, but markets aren’t convinced that a rate cut is going to be the cure. @johnsfoley explains why. "
@Breakingviews,2020-03-03 22:25:53+00:00,"In the case of an HP-Xerox merger, the best thing for shareholders might be to keep both CEOs – or neither, writes @johnsfoley.  "
@Breakingviews,2020-03-03 22:19:32+00:00,"Robinhood’s days of growing fat from offering free trading look numbered, writes @rob_cyran. "
@Breakingviews,2020-03-03 17:35:13+00:00,"When it comes to healthcare supply chains, President Trump may have a case for protectionism, writes @GinaChon.  "
@Breakingviews,2020-03-03 16:59:46+00:00,"Federal Reserve boss Jay Powell cut interest rates by half a percentage point, but he could have used some help from the other side of the Atlantic, writes @swahapattanaik.  "
@Breakingviews,2020-03-03 15:45:19+00:00,OPEC readies knife for oil demand-slump gunfight  @gfhay
@Breakingviews,2020-03-03 15:02:39+00:00,"The European Court of Justice judgement was a welcome one for Spanish banks, but they still face a whole host of profitability challenges, says @CGAThompson "
@Breakingviews,2020-03-03 14:17:16+00:00,"Thermo Fisher is buying Qiagen for $11.5 billion. Amid a coronavirus outbreak that is crushing investor confidence, the deal suggests bullish spirits still linger, says @Unmack1:  "
@Breakingviews,2020-03-03 12:38:11+00:00,Thermo Fisher gives booster shot to M&amp;A spirits  @Unmack1
@Breakingviews,2020-03-03 12:32:15+00:00,RT @Reuters: From @Breakingviews: Italy has pledged 4.5 billion euros to fight a coronavirus outbreak at home. @LJucca explains the merit o…
@Breakingviews,2020-03-03 12:32:05+00:00,RT @rob1cox: Our man in Oz on the limits of using monetary policy to battle Covid-19 @Breakingviews ⁦@jgfarb⁩  
@Breakingviews,2020-03-03 12:31:36+00:00,RT @ReutersBiz: .@Breakingviews podcast: Hady Farag of Boston Consulting Group discusses how investor concerns have changed in recent years…
@Breakingviews,2020-03-03 12:26:28+00:00,"The EU says local courts can resolve a dispute over unfair floating-rate mortgages in Spain. That could spare lenders billions of euros, but the catch is that the loans are becoming increasingly unprofitable, says @CGAThompson:  "
@Breakingviews,2020-03-03 12:13:57+00:00,Spanish banks get slightly lighter loan albatross  @CGAThompson
@Breakingviews,2020-03-03 06:54:25+00:00,"Covid-19 monetary placebos start Down Under: Central banks are dispensing sugar pills to treat the coronavirus, says @jgfarb  "
@Breakingviews,2020-03-03 05:37:41+00:00,"The Olympic flame is set to be lit as planned in Tokyo, while the coronavirus casts fresh doubt each day: but Japan can handle Olympic defeat, says @sharonlamhk  "
@Breakingviews,2020-03-03 05:36:31+00:00,"The coronavirus crisis creates an opening for China’s banks to consolidate, so long as bailouts have strings attached, argues guest columnist Fraser Howie  "
@Breakingviews,2020-03-03 03:11:59+00:00,"Japan can handle Olympic defeat: the country has already booked some economic benefits, and has plenty of tourism momentum on which to build, says @sharonlamhk  "
@Breakingviews,2020-03-03 02:37:29+00:00,"Coronavirus may give Chinese banks M&amp;A bug, says guest columnist Fraser Howie  "
@Breakingviews,2020-03-02 22:11:37+00:00,Listen: Boston Consulting Group’s Hady Farag joins @Three_Guineas to discuss what the firm's annual survey of investor sentiment says about today’s risks and opportunities. 
@Breakingviews,2020-03-02 22:04:36+00:00,"The coronavirus and demand concerns are plaguing the oil market, stealing valuable time from companies preparing for the big transition away from fossil fuels. @TheRealLSL  "
@Breakingviews,2020-03-02 21:56:16+00:00,"Watch: Elliott Management has bought a stake in Twitter. That could mean the social network has to think about dumping CEO Jack Dorsey once again, says @richardbeales1. "
@Breakingviews,2020-03-02 21:44:33+00:00,RT @rob1cox: Swiss scoop: UBS CEO tips Swiss to better governance @Breakingviews  
@Breakingviews,2020-03-02 20:20:57+00:00,"The hefty premium Gilead Sciences is paying for Forty Seven is a reminder that the fight against the grim reaper is a long-term affair, writes @rob_cyran.  "
@Breakingviews,2020-03-02 20:09:54+00:00,"Sergio Ermotti will become chairman of Swiss Re rather than sticking around at UBS after his 9-year term as CEO ends. It’s a better way for both companies to write their own next chapters in peace, writes @rob1cox.  "
@Breakingviews,2020-03-02 16:38:27+00:00,"Former GE boss Jack Welch has died at 84. His ultimate legacy may be a rethinking of the myths he helped create, writes @Three_Guineas.  "
@Breakingviews,2020-03-02 16:09:11+00:00,"As Italy pledges 4.5 billion euros to fight its coronavirus outbreak at home, @LJucca explains the merits of practical economic measures "
@Breakingviews,2020-03-02 15:58:43+00:00,Investment banks have fickle friend in coronavirus  @LiamWardProud
@Breakingviews,2020-03-02 14:51:44+00:00,Virus may vindicate JD’s frail e-commerce strategy  @mak_robyn
@Breakingviews,2020-03-02 12:33:16+00:00,"Nokia’s new boss needs to hit the ground running, and improving profitability is step one. That should also help in navigating choppy waters between Washington and Beijing, and in preparing for the next wave of software-based 5G, writes @edwardcropley:  "
@Breakingviews,2020-03-02 12:29:10+00:00,Nokia CEO’s to-do list starts with spring clean  @edwardcropley
@Breakingviews,2020-03-02 12:13:23+00:00,"Keeping companies in Italy alive through tax breaks and other relief measures while the coronavirus spreads could produce a rebound if the emergency proves short-lived, writes @LJucca:  "
@Breakingviews,2020-03-02 12:08:34+00:00,Virus fight depends on practical economic measures  @LJucca
@Breakingviews,2020-03-02 05:01:08+00:00,"Yassin Muhyiddin was sworn in as Malaysia's surprise new prime minister. Some of his support comes from UMNO, the party once led by Najib Razak, who is on trial over 1MDB. The outcome is a setback in the fight against corruption:  @ugalani "
@Breakingviews,2020-03-02 04:59:13+00:00,"Malaysian upheaval turns back clock for Goldman, says @ugalani:   "
@Breakingviews,2020-03-02 03:06:34+00:00,"The coronavirus could give dealmakers a new big MAC attack, writes @KatrinaHamlin:   "
@Breakingviews,2020-03-02 02:57:29+00:00,"RT @Reuters: From @Breakingviews: What can the world do about coronavirus? The first defense is free flow of information, columnist @rob_cy…"
@Breakingviews,2020-03-02 02:57:25+00:00,RT @jgfarb: An excellent coronavirus primer as the outbreak goes global from my colleague @rob_cyran @breakingviews. 
@Breakingviews,2020-03-02 02:57:21+00:00,"RT @edwardhadas: My latest: trying to get at the notion that money saved (including in financial assets) really, really does very little go…"
@Breakingviews,2020-03-02 02:57:09+00:00,"RT @Reuters: Despite having only 80 coronavirus cases, life feels noticeably different in Hong Kong. @Breakingviews columnists discuss thei…"
@Breakingviews,2020-03-02 02:56:57+00:00,RT @ReutersBiz: From @Breakingviews: The choice of Barclays CEO Jes Staley’s successor will determine the UK lender’s strategy for years. E…
@Breakingviews,2020-03-02 02:56:54+00:00,"RT @ReutersBiz: From @Breakingviews: Barclays' CEO choice will be the next flashpoint in its fight with an activist investor, says @LiamWar…"
@Breakingviews,2020-03-02 02:56:51+00:00,"RT @ReutersBiz: From @Breakingviews: If Carl Icahn wants to see an HP-Xerox merger happen, he might be better off backing away "
@Breakingviews,2020-03-02 02:56:48+00:00,RT @ReutersBiz: From @Breakingviews: Carl Icahn isn't helping in the merger fight between Xerox and HP 
@Breakingviews,2020-03-02 02:53:56+00:00,"Morgan Stanley’s acquisition of E*Trade carves out Covid-19 from any “material adverse” change. Other buyers and sellers were too late, making the clauses ripe for review. More than $80 bln of M&amp;A hangs in the balance, explains @KatrinaHamlin  "
@Breakingviews,2020-03-02 02:12:20+00:00,"Activist investor Elliot Management wants to remove the CEO of Twitter as it underperforms peers. Twitter has opportunity better navigated with fresh eyes, and Dorsey could benefit from having fewer jobs, too. @GinaChon  "
@Breakingviews,2020-03-02 00:47:17+00:00,"Elliott’s Twitter DM does Jack Dorsey a favor, says @GinaChon:  "
@Breakingviews,2020-02-28 19:37:59+00:00,"Watch: Carl Icahn is taking a starring role in the potential HP-Xerox merger. But if he wants to see this deal get done, he might be better off backing away, says @johnsfoley. "
@Breakingviews,2020-02-28 18:32:49+00:00,"Carl Icahn’s pursuit of a Xerox-HP deal is rational, but his self-interest is getting in the way, writes @johnsfoley.  "
@Breakingviews,2020-02-28 18:21:43+00:00,"How can Lebanon achieve financial stability? Lazard, the country’s newly approved adviser, will earn its fees if it can solve the puzzle, writes @Three_Guineas.  "
@Breakingviews,2020-02-28 17:48:24+00:00,"RT @ReutersBiz: Despite having only 80 coronavirus cases, life feels noticeably different in Hong Kong. @Breakingviews columnists discuss t…"
